Gene_ID	WT.0h.rep1	WT.0h.rep2	WT.0h.rep3	WT.3h.rep1	WT.3h.rep2	WT.3h.rep3	WT.24h.rep1	WT.24h.rep2	WT.24h.rep3
AT1G20630	11.05053284	11.27280166	12.51231098	19.32547661	18.00633432	18.48233238	34.68599032	46.23632332	43.17245698
AT1G20693	116.4090123	120.2233099	99.48425206	176.1824689	153.9042127	156.8309368	1107.756698	1099.666477	1011.60649
AT1G20696	88.67021687	85.79321607	82.62211368	108.2676562	94.63056396	96.35627467	347.3974586	346.7435232	351.3890985
AT1G20840	15.42299039	15.16725799	15.08120889	21.82883392	23.5771552	24.53296783	27.69740561	35.14952982	28.99017459
AT1G20860	0.082417481	0.025063932	0.028300428	0.081721888	0.113015644	0	0.228506024	0.233618142	0.352729715
AT1G20920	16.2927859	18.24482943	19.97915559	14.03483128	15.24281789	14.70978073	29.36649691	29.01819771	33.19717104
AT1G20980	30.2548397	30.94945408	32.1625277	39.46266771	42.70240925	45.95507751	58.0410213	63.08702213	60.9494539
AT1G21120	3.490571686	3.67197781	5.0267349	5.862699469	4.505635884	5.144286065	5.851095142	9.961578753	10.94035692
AT1G21130	34.81420251	50.96389329	46.3101752	76.1470607	88.88475314	116.6761358	80.1976785	156.5764384	149.2027293
AT1G21360	1.107962637	1.336898379	1.141353156	1.949149582	1.323263754	0.979649739	4.867929771	4.930401114	4.588887273
AT1G21390	6.841659243	6.702883866	5.606240656	9.250795317	9.395007451	8.892882696	12.32702278	15.31619203	15.20353484
AT1G21460	61.89376363	69.46217649	60.89806467	49.8839236	47.61827342	51.32168589	162.9404744	113.0252785	111.48211
AT1G21540	0.927980775	1.215663893	1.201061874	7.951028884	8.467027406	9.431836743	11.35524855	15.15305656	15.65125679
AT1G21610	11.32563049	12.4617632	11.39797081	13.52783362	12.9904553	12.24946071	17.15393106	21.55639162	23.145042
AT1G21670	17.44493373	18.41542327	18.57400115	29.8872745	35.73167708	37.81825237	116.2195822	116.487515	138.9507042
AT1G21730	5.40384441	5.978430182	6.430497506	7.175110057	7.617675452	7.497614866	10.17123594	11.29744649	11.47164782
AT1G21790	13.02847365	12.55028045	13.04621962	14.68669174	14.67158634	14.65574611	131.14407	102.9504582	125.1166625
AT1G22070	11.54682287	11.86616661	9.531956673	14.86091946	13.64448206	14.94829759	37.66891968	24.52923996	23.29742769
AT1G22110	0.021823188	0.039819821	0	0.302946041	0.179551348	0.184052717	0.9756549	1.175327827	1.07767748
AT1G22250	0.063441981	0.578799107	0.065353923	0.566158852	0.260986005	0.267528949	0.593647756	0.599435846	0.751897422
AT1G22270	44.62177183	43.83630987	47.2633935	45.49346646	38.41031635	44.82948704	85.66057987	73.74902833	71.1482091
AT1G22470	2.193652065	0.914894048	1.162163242	2.423725132	1.547004002	1.717936499	7.493886798	5.68508431	6.004433659
AT1G22490	0.647759984	0.636428937	0.872598805	1.852768205	1.793574011	2.810338308	2.64210776	6.473504247	6.49598944
AT1G22530	15.00570053	18.98894398	18.68428222	32.58847065	31.76203671	33.12254661	30.06943546	35.06163914	27.60451517
AT1G22570	0.657500058	0.856936959	1.16111151	51.22470936	59.21595319	61.83925601	12.3048943	27.86720286	27.36657117
AT1G22730	18.34947971	18.17005473	19.85062527	25.02972853	25.51768507	26.46709321	34.8372416	36.48858735	35.14307074
AT1G22740	7.644668823	8.270979125	7.117838324	9.620958161	10.98679613	11.88217574	31.07946253	41.11620465	42.59095374
AT1G22770	14.1346905	13.37960787	10.84595665	10.2962932	8.980029274	10.48930462	200.6641011	206.8127778	190.2354355
AT1G05773	1.072221907	1.076040159	1.325442375	2.870565747	1.212991774	1.017328575	2.006627539	3.343217194	2.117947972
AT1G22950	14.616149	16.21143034	16.105523	17.16337234	17.76802635	15.37410981	34.04690949	24.79623284	24.32959221
AT1G22990	4.611407425	5.149009142	4.254072343	5.323194719	5.804342602	7.110805921	10.01835264	14.04683298	15.97449618
AT1G23070	0	0.032406411	0.07318208	0	0.036530895	0.074893457	0.960202333	0.167809213	0.31573516
AT1G23201	0.05568191	0.254000896	0	0.055211962	0.057265706	0.117402725	0.578926877	0.683948582	0.384957496
AT1G23800	11.2185171	8.862279884	10.84961553	11.59496144	10.94037139	9.878907867	21.13230336	20.7508469	17.02394945
AT1G05833	0.301718257	0.137633044	0.233108325	1.196687185	1.086050775	0.397599346	0.47054638	0.498890938	0.968468651
AT1G24170	17.54136513	20.65625255	24.10296442	29.7297934	24.58207736	27.35483502	48.36227592	39.87310009	37.16769971
AT1G24260	0.367474321	0.372508001	0.546792776	1.497977428	0.671869559	0.774802566	1.315999633	1.234526569	1.330757868
AT1G24480	0.238874754	0.108966092	0.184555267	0.296073354	0.12283461	0.377742256	0.993435856	1.354214559	1.179616592
AT1G24530	5.874495166	6.157686458	6.02578282	17.22687694	13.42003616	13.75647773	14.55460095	19.10808594	15.60344098
AT1G24575	11.76866077	11.44836169	10.44359263	14.2703312	14.2178544	11.06151799	29.41043442	25.65569041	29.05813044
AT1G24800	1.066868669	0.880635901	0.680346176	1.083051691	0.731476195	0.723035287	1.241278166	1.656062555	1.680881469
AT1G25240	0.098224997	0.268840317	0	0.064930661	0	0.069034284	0.408499571	0.649659871	0.711416719
AT1G25250	1.376018113	1.165710172	0.911241633	11.08578824	8.036070505	9.791787536	18.75174856	14.34797379	13.15333939
AT1G25320	2.785645303	3.200310293	3.145927375	5.462888895	4.817241289	5.04677672	11.15590941	13.12118589	10.65845738
AT1G25370	4.935619957	6.069133466	5.121207283	5.567770631	5.848442766	5.354082113	11.89932128	11.69242788	10.06718619
AT1G25400	6.400550133	5.757157538	4.488493817	25.53510101	40.36094923	34.5618124	11.90343385	22.25972212	17.36177733
AT1G25422	0.04700683	0.257313951	0.193693874	0.932201974	0.676814251	0.594670327	3.518868583	2.398394943	2.089171505
AT1G25682	24.04642491	25.78167484	25.00153767	39.66519398	42.44425528	43.46903381	42.01744805	46.92032406	53.05855264
AT1G26120	9.705804764	9.196142905	9.592696439	9.350594062	10.71077259	11.02080227	19.67059997	18.69462118	18.86066415
AT1G26240	0.058539809	0.186926322	0.150760037	0.116091481	0.060204893	0.524571004	1.247713132	1.74231962	1.214146824
AT1G26270	28.62425023	32.07791379	31.82804651	29.68633117	30.86785293	35.42366982	62.31398768	80.17913287	76.92788701
AT1G26450	14.91770757	13.03245851	14.43593016	17.21228118	16.59727769	16.53680793	31.67799116	26.18271026	22.94837216
AT1G26500	1.19653749	1.154014083	2.04258994	2.576267273	1.652481548	1.729950041	3.376692075	2.584129232	2.802444201
AT1G26600	2.480301557	2.654496127	3.095541429	3.689052223	3.875330338	3.871915987	3.868168038	4.371584247	6.312575077
AT1G26620	5.79408604	6.245916613	5.758422162	10.88315483	11.43331914	11.62063188	9.893291037	11.88384738	10.96424177
AT1G26790	14.27972868	12.44497713	8.36151627	157.9497104	201.7764825	220.1063916	55.90949635	42.11017283	36.33454002
AT1G26850	124.1274761	119.2823816	122.6459208	122.043799	116.7330458	118.5784161	223.5692993	210.4689434	203.0680935
AT1G27020	5.803883183	5.790489488	3.915935266	12.14923164	3.909498668	4.114854189	6.845952308	11.06388424	11.90012494
AT1G27170	1.43805756	1.22392814	1.272608735	1.588609471	1.518664799	1.485514567	2.247747932	2.50777559	2.325843256
AT1G27200	19.95982318	19.28108158	18.01042286	24.63866186	26.3674773	29.99917325	103.6283397	93.36803855	93.42163087
AT1G27470	15.23756963	16.47172084	17.01583952	15.99772935	20.09196668	18.22370046	41.89814411	31.87113973	37.70455041
AT1G27630	7.187120459	6.669740985	6.406655458	8.760035119	8.641122355	7.989348641	33.95801275	30.99639941	33.78311916
AT1G27730	22.54249869	13.26262851	5.743922699	223.0485315	235.5643059	251.2949925	21.20143077	26.07863358	25.05680366
AT1G27760	79.02486066	78.05710602	68.90071554	47.9657867	48.89223273	47.43133001	291.4827562	213.9539603	219.7758681
AT1G27910	12.58921462	10.49646721	9.510316986	10.5931814	10.48371462	11.94469885	33.94064147	30.21661578	32.36207375
AT1G27930	24.14337084	23.78881338	20.94398007	34.97702152	29.1426917	33.40987196	88.20033191	72.27810727	72.18779848
AT1G28050	5.608153008	4.137246443	5.113758628	10.00415636	9.024056696	9.023983839	27.89864785	36.02745808	38.08298237
AT1G28060	20.53566214	20.99641713	23.58609921	21.98397559	25.33332139	22.43132021	43.08765789	47.66383551	48.50678854
AT1G28200	21.10886165	21.91341242	22.21459332	27.04998181	29.0659056	26.13495724	44.87825505	47.14538624	43.2891393
AT1G28230	7.668413168	8.102471464	7.899515093	7.957352931	8.546798399	8.685865141	21.87905919	13.88449972	10.18041548
AT1G28260	5.727111558	6.775135158	6.78994612	9.61470432	9.806643067	9.21864889	11.31507107	10.83643981	11.74669061
AT1G28330	10.94982627	14.8636647	19.0389684	27.96605921	37.23047132	39.10831912	30.53135977	111.1099566	97.52744156
AT1G28550	0	0.039586762	0	0.301172945	0.49087627	0.228719356	0.0902274	0.163992817	0.0857096
AT1G28690	1.162088234	1.484288281	1.265516211	1.64611481	1.809786832	2.170185248	3.037828967	2.66658825	2.098706218
AT1G28730	0	0	0	1.42937636	2.965091004	0.759856528	1.49877736	0.681025725	2.135597539
AT1G28860	0	0.657580097	0	2.14406454	0.741272751	1.519713057	0	4.086154348	2.847463385
AT1G29100	0.05189554	0.236728835	0.053459509	0.154372647	0.053371638	0.27354835	0.863295759	1.618117122	0.615052091
AT1G29190	0	0	0	0.613401246	0.353454557	0.724631391	0.142929761	0.0649455	0.203659633
AT1G29290	0.547421311	0.399542337	0.187972958	1.447469731	1.013385533	1.423528686	1.403918033	1.275845661	1.261534411
AT1G29320	12.97388507	14.08682697	12.96888092	12.07028926	12.84872768	11.81999044	29.60917939	26.0908522	26.89270975
AT1G29350	15.80393096	16.59590453	15.34941228	16.66791829	18.26979201	18.76376331	26.60575999	28.54401644	28.13600647
AT1G29370	15.73867867	16.29403463	15.96279258	14.96363046	17.58516375	18.12844605	26.93590512	28.777746	30.24086075
AT1G29380	2.556718983	2.172314243	2.452824412	4.663884655	4.375711583	4.279658281	6.107841846	5.03431427	4.645466778
AT1G29390	37.13518345	34.16447746	33.34682698	34.96325561	30.19975307	35.19696606	81.76625559	68.18251227	65.63949455
AT1G29395	18.14564924	15.76646501	13.19470744	25.75397406	23.62779668	28.13180879	863.4542978	805.3365985	704.6091374
AT1G29470	88.29787241	87.28754328	89.97434022	74.21857787	78.58305483	82.93950625	134.0793151	159.3006086	155.4853011
AT1G29670	83.41598588	82.96630712	82.05496466	159.3457254	162.3715674	185.0582128	178.0547503	175.8307867	179.6653843
AT1G29680	0.060767612	0.055440008	0.125197914	2.349934905	2.624834659	2.754702356	0.189540931	0.344500132	0.240067171
AT1G30210	22.71720638	21.72145194	20.30184883	24.16369269	21.30010797	21.14984402	37.63729024	40.00203403	32.40183463
AT1G30240	7.637200126	8.690144056	8.130190833	7.387219417	8.921512755	8.05134115	19.08177901	13.90176405	15.65684882
AT1G30250	0.64147763	0.760809606	0.792971705	0.954095469	0.659723586	1.014394377	8.536917272	2.060755221	5.06841443
AT1G30280	2.01295135	1.962258143	1.448690205	2.077988162	1.162719002	1.686057844	3.124974686	7.842289853	4.929349473
AT1G30330	21.84134233	19.90316761	20.10488061	25.49447355	23.69737511	24.89741076	84.180898	97.9349521	92.0130846
AT1G30360	119.4734914	128.0360195	125.571258	276.3878698	334.5172414	352.7721987	704.1614708	848.164071	890.2748259
AT1G30390	0.066405042	0.151457988	0.034203141	9.975455747	10.58554562	7.875672271	0.414249405	0.439202771	0.295130562
AT1G30620	7.12830691	7.021617986	6.68243864	6.741084273	7.02952719	6.201202007	22.7293397	17.98946766	17.8992031
AT1G30640	5.603468796	6.394706678	4.646029573	7.29853121	7.429460529	7.142308317	15.77268634	13.42988878	14.9829281
AT1G30820	32.74238352	41.4393401	56.9964874	59.39460413	67.6452009	69.86440128	126.2557145	147.0038406	170.9227065
AT1G30960	6.774540972	6.734527201	5.760722965	4.942966525	4.831053446	3.975210016	14.55216835	11.23189225	12.21393469
AT1G06417	0	0	0	11.7198688	16.71424965	14.0181361	0.576042544	1.221483862	0.18239979
AT1G31280	13.28364468	11.55383931	12.70442526	9.042928508	9.216312849	10.81434899	25.56992402	19.19426196	19.76465284
AT1G31790	3.006739354	3.099384295	2.775550135	3.097519877	3.493854411	3.951940048	5.602653064	5.571190126	6.749066713
AT1G31840	0.587900044	0.650130683	0.752433874	0.582938248	0.842806506	0.788810897	1.55588834	1.329788645	1.513173127
AT1G31850	21.77302324	19.55731034	18.88932782	21.73425356	18.31689354	19.13065667	66.0272873	71.88592078	63.86212893
AT1G32170	11.63942832	13.25681476	14.47225283	17.12801272	16.24022701	14.92792426	19.11583467	29.10509368	35.07261329
AT1G32172	0.076242224	0.046371956	0.026179975	0.151197499	0.052273886	0.107168795	0.158538643	0.264139262	0.451801242
AT1G32410	24.85905251	26.92859474	25.73284064	27.46801564	30.72912495	28.88517544	44.90043503	45.83350751	56.69040739
AT1G32415	1.774393737	1.45894512	1.128313827	1.976630205	2.320506003	1.893707448	2.596446722	2.214699106	2.617887401
AT1G32510	0.893980022	0.978723865	0.828829599	2.127443884	2.942105802	1.696423877	1.673053797	2.027239366	1.059521259
AT1G32860	6.374661564	5.472123823	7.462243037	8.360774285	7.21157812	7.056356103	119.6913055	124.3231283	133.1582626
AT1G32880	0.4700683	0.771941853	0.193693874	1.957624145	3.384071255	2.279569585	1.368448894	0.888294423	2.414153739
AT1G32950	0.208720637	0.294288131	0.527753838	0.884279635	1.131829985	0.960169712	1.006126228	0.932270681	0.805826932
AT1G33230	19.64656191	19.60606788	20.49375668	24.00988498	22.52588754	23.55474659	97.44119021	110.6251543	118.1621815
AT1G33415	0.580227418	0.797565842	0.820860083	0.920528604	1.066159735	0.880835475	1.351312682	1.103773357	1.306573092
AT1G33600	13.83029979	18.46077261	16.48280068	40.57108103	40.24208381	44.05485526	35.2848692	35.40328564	35.40941552
AT1G33720	2.958579028	3.578002941	2.321244844	2.882441423	3.113492973	3.391020318	8.441241264	12.72572299	13.43791305
AT1G33970	9.326578788	10.13599519	8.945055892	18.26380611	14.79371602	17.32216032	57.14774744	65.27717898	65.66330776
AT1G34050	0.026223113	0.191392691	0.378187533	0.936064559	0.809069804	1.022869021	1.772177373	2.180383523	2.564012002
AT1G34220	16.32497256	16.72313735	18.11920364	17.70001369	19.05329373	22.88569146	28.64358042	34.55640653	38.85513875
AT1G34260	6.490619245	7.281211851	7.514429394	8.807961336	10.23468971	11.53523366	10.57101009	13.4789826	13.04356645
AT1G34340	10.6713303	10.80692721	9.649051671	12.08178751	11.00169513	9.737166011	28.45642444	28.32573964	29.73730992
AT1G34844	0.315282748	0.287641355	0.292305943	0.343883984	0.356675589	0.49856929	0.655601275	0.566004369	0.871884293
AT1G35140	4.597290479	7.443827691	8.447711736	111.1696608	137.1135698	108.5024182	20.92786008	21.32757337	12.14887411
AT1G06877	0	0	1.293375221	0.829960467	0.860832872	0.882414033	4.351289109	0.790868583	2.480048754
AT1G36070	6.25970661	7.463295061	7.349357499	7.618302026	7.425465839	7.973220254	10.73413845	12.1207275	13.05918601
AT1G06977	2.931198681	1.823328639	1.71564535	2.444068435	2.329442483	3.019917602	5.33326167	3.650787453	6.645299658
AT1G43620	5.725928671	6.073601216	6.591385139	5.643400184	6.066168236	5.818243408	28.00905566	27.50719258	25.97636089
AT1G43770	3.35386092	3.041716579	2.534982459	3.050065043	3.408437307	3.117300511	5.570981237	5.306531612	7.016846674
AT1G43860	6.70248671	7.359729165	7.043494989	10.03578317	10.10067118	9.168335344	26.37778865	25.21821926	26.34541246
AT1G43890	50.55778857	50.92300272	48.42243537	53.19567061	53.75116972	55.19597822	277.9812344	291.500803	323.3351623
AT1G43980	1.36183236	1.131506146	0.801642124	1.687923349	1.55062866	1.410043042	2.401976837	1.907127334	1.513131902
AT1G43997	0	0.057111902	0	0.062071832	0	0	0.260342509	0.236592773	0.247306832
AT1G44840	0.037321496	0	0.019223124	0.037006508	0.038383055	0.039345322	0.155213189	0.17631734	0.036860367
AT1G46048	0	0	0	0	0.27943266	0	0.282492068	0.513443478	1.341736673
AT1G46554	8.721939542	7.808072917	5.615494655	7.999702988	8.4654594	7.87313529	29.35840357	35.33321701	41.77874849
AT1G46624	0	0.008495562	0	0.009233366	0	0	0.193633537	0.131976993	0.101165934
AT1G46696	0	0	0	0	0.028833948	0.029556818	0.466394251	0.264904658	0.083070245
AT1G46768	7.371763591	9.400370201	7.809661945	8.223240268	8.744505673	8.522168135	129.5553311	139.6613917	159.8440463
AT1G47130	0.741364861	0.6763681	0.254569091	1.715251632	2.541506575	2.605222383	2.826265878	5.136879751	5.857638963
AT1G07323	25.94777014	26.82926796	22.52936456	28.66920584	31.51468153	28.00614062	57.29611735	57.20616087	53.20688725
AT1G47370	1.900935541	2.427988051	1.811356994	1.74352501	2.003880184	1.853715926	5.08925499	7.67837795	7.087367656
AT1G47670	16.38260812	15.44294997	16.60929804	16.65559027	15.46231273	17.0796922	31.04759973	30.4196026	26.54882694
AT1G47710	26.40354563	24.11737737	23.18413599	27.64557597	27.18688529	27.17257991	373.5087535	365.570979	388.3967652
AT1G47890	0.099416744	0.120934271	0.119481661	0.19715536	0.11928527	0.279487459	0.361773845	0.109590346	0.261835714
AT1G48000	2.180484886	1.790386147	1.291563771	2.702602361	1.457628771	1.838980506	4.194057653	3.965973337	6.245276836
AT1G48060	0.308902025	0.469700069	0.159105682	1.735671294	1.641389663	1.845365855	0.588805391	0.778315114	0.813560967
AT1G48100	66.38985483	49.3745221	31.93219001	23.59024443	21.90524123	24.82694887	274.7939037	125.6856355	133.7587472
AT1G07477	0.129415312	0	0	0.834099921	0.93167448	0.54573237	1.68191973	1.467347197	0.894714181
AT1G48120	9.085704507	9.691443747	8.491593813	4.504511196	4.508135291	5.581394597	16.65556622	15.85693245	14.65212949
AT1G48210	14.17403514	13.58673259	10.95540919	10.78836526	9.874293607	9.475374994	22.07787095	25.65917315	23.3603512
AT1G48360	3.539016821	4.176759479	3.707725676	3.807798892	3.593215332	3.445153337	5.746328054	6.958082911	8.269707938
AT1G48370	2.896131207	2.713633704	2.439140499	3.182141036	2.475381404	2.743735338	11.33238447	9.79937468	9.044883693
AT1G48560	0.924080847	0.843065054	0.973564512	0.978755484	0.993563477	1.217738508	1.725019349	1.587498249	1.742357199
AT1G48890	0	0	0	0.730469938	0.75764155	0.431464275	0.042552039	0.116010691	0
AT1G48920	249.5407861	255.8801864	265.6085424	248.1490417	255.8466174	242.6186612	879.6452749	712.2231577	760.5957725
AT1G49160	4.103638396	4.874088657	3.808566297	6.640922021	7.465260827	5.611771452	8.050128302	9.034958214	9.252928388
AT1G49205	0	0	0	0	0	0	0.372110241	1.149759292	1.34321721
AT1G49210	1.481037108	2.215954848	2.319019802	0.234965977	1.340383605	0.936809419	6.836888504	15.50499663	17.08478031
AT1G49220	0.067572318	0.061648134	0	0.670020169	0.694943204	1.068548243	3.161483493	4.533077479	5.272256423
